agent_id,employee_code,agent_name,vendor_id,team,status,joined_at,updated_at,calls,accounts_called,total_duration_sec,avg_duration_sec,attributed_successful_payments,attributed_recovery,paying_accounts,recovery_per_call
AGT0000637,EMP00868,Vikram Shah,VND0000010,DIGITAL,ACTIVE,2024-03-04 03:29:05,2025-07-30 12:45:22,83,83,34322,413.51807228915663,1.0,50843.37,1.0,612.5707228915663
AGT0000736,EMP00183,Ananya Rao,VND0000004,T1,ACTIVE,2025-09-22 18:06:01,2025-09-26 16:41:43,79,79,32280,408.60759493670884,1.0,96071.65,1.0,1216.096835443038
AGT0000530,EMP00533,Rahul Verma,VND0000001,T3,SUSPENDED,2025-08-22 02:42:50,2025-01-31 06:46:38,93,93,41398,445.13978494623655,0.0,0.0,0.0,0.0
AGT0000559,EMP00298,Amit Kumar,VND0000005,FIELD,SUSPENDED,2024-05-22 00:08:07,2025-04-05 15:24:20,106,106,51262,483.60377358490564,2.0,150980.14,2.0,1424.3409433962265
AGT0000083,EMP00137,Sneha Das,VND0000002,T3,ACTIVE,2024-03-21 01:17:05,2026-07-15 15:20:30,91,91,36214,397.95604395604397,1.0,44023.43,1.0,483.77395604395605
AGT0000827,EMP00899,Amit Kumar,VND0000005,T3,ACTIVE,2024-12-29 08:51:28,2025-11-16 23:20:01,96,96,42036,437.875,1.0,62386.6,1.0,649.8604166666667
AGT0000583,EMP01043,Rahul Verma,VND0000001,T1,INACTIVE,2024-03-06 12:15:03,2025-12-07 06:48:10,97,97,46063,474.87628865979383,1.0,55749.2,1.0,574.7340206185567
AGT0000027,EMP00648,Vikram Shah,VND0000014,DIGITAL,SUSPENDED,2025-09-18 21:12:22,2026-02-09 06:43:39,102,102,45643,447.48039215686276,0.0,0.0,0.0,0.0
AGT0000312,EMP00263,Rohan Patel,VND0000012,T3,ACTIVE,2025-11-01 20:43:41,2026-02-15 02:09:43,86,86,45348,527.3023255813954,0.0,0.0,0.0,0.0
AGT0000318,EMP00545,Priya Mehta,VND0000005,T3,SUSPENDED,2024-03-10 08:01:21,2025-08-06 21:57:15,100,100,44096,440.96,1.0,130186.67,1.0,1301.8667
AGT0000177,EMP00969,Sneha Das,VND0000005,T1,ACTIVE,2025-11-20 01:44:05,2026-06-03 08:59:23,102,101,46267,453.5980392156863,2.0,178995.71000000002,2.0,1754.8599019607846
AGT0000247,EMP00206,Ananya Rao,VND0000008,T2,INACTIVE,2024-09-10 13:22:17,2025-02-09 10:43:09,98,98,41969,428.2551020408163,3.0,254582.0,3.0,2597.7755102040815
AGT0000404,EMP01040,Amit Kumar,VND0000008,T2,SUSPENDED,2024-01-03 14:50:32,2026-01-01 08:14:28,85,85,36054,424.16470588235296,1.0,87589.15,1.0,1030.4605882352942
AGT0000517,EMP00589,Rahul Verma,VND0000006,FIELD,ACTIVE,2024-07-13 13:24:46,2025-10-02 13:59:49,101,101,49938,494.43564356435644,4.0,375211.58,4.0,3714.9661386138614
AGT0000521,EMP00877,Rahul Verma,VND0000012,T3,SUSPENDED,2024-03-10 06:49:10,2026-07-10 12:33:13,82,82,37664,459.3170731707317,5.0,437640.9,5.0,5337.084146341464
AGT0000970,EMP00638,Vikram Shah,VND0000009,FIELD,SUSPENDED,2024-12-03 18:31:23,2025-09-16 17:15:10,85,85,39878,469.15294117647056,1.0,85426.82,1.0,1005.0214117647059
AGT0000796,EMP00032,Neha Singh,VND0000004,T1,SUSPENDED,2024-07-31 07:27:21,2026-07-23 08:14:36,97,97,46809,482.5670103092784,0.0,0.0,0.0,0.0
AGT0000416,EMP00414,Pooja Nair,VND0000015,FIELD,INACTIVE,2024-12-20 23:12:32,2026-06-19 03:26:51,90,89,41945,466.05555555555554,2.0,40797.12,2.0,453.3013333333334
AGT0000086,EMP00234,Pooja Nair,VND0000004,DIGITAL,SUSPENDED,2024-05-11 17:16:32,2025-11-26 05:12:28,82,82,40215,490.4268292682927,0.0,0.0,0.0,0.0
AGT0000463,EMP00326,Amit Kumar,VND0000008,T3,SUSPENDED,2025-02-21 02:53:36,2025-04-10 17:20:21,75,75,32018,426.9066666666667,1.0,1826.66,1.0,24.35546666666667
AGT0000893,EMP00691,Rohan Patel,VND0000012,FIELD,INACTIVE,2024-01-01 03:25:47,2025-02-01 07:32:34,94,94,41445,440.90425531914894,2.0,164496.49,2.0,1749.962659574468
AGT0000350,EMP00504,Neha Singh,VND0000014,DIGITAL,SUSPENDED,2024-09-05 17:19:15,2026-07-10 08:44:41,84,84,40656,484.0,0.0,0.0,0.0,0.0
AGT0000005,EMP00587,Sneha Das,VND0000006,DIGITAL,SUSPENDED,2024-12-21 02:05:02,2025-10-28 05:03:47,84,84,39583,471.2261904761905,0.0,0.0,0.0,0.0
AGT0000714,EMP00053,Amit Kumar,VND0000007,FIELD,SUSPENDED,2024-08-15 10:56:30,2025-09-23 00:45:46,86,86,41707,484.9651162790698,1.0,52790.72,1.0,613.8455813953489
AGT0000701,EMP00869,Aarav Sharma,VND0000014,FIELD,SUSPENDED,2025-03-30 17:25:52,2026-01-31 23:36:11,106,106,48899,461.311320754717,2.0,227306.36,2.0,2144.3996226415093
AGT0000470,EMP00050,Sneha Das,VND0000005,DIGITAL,ACTIVE,2025-05-29 13:43:50,2025-09-05 16:52:57,81,81,35342,436.320987654321,1.0,71879.19,1.0,887.3974074074074
AGT0000035,EMP00183,Sneha Das,VND0000015,FIELD,INACTIVE,2025-11-07 09:38:25,2025-05-01 14:12:45,74,74,32517,439.4189189189189,1.0,5745.94,1.0,77.64783783783783
AGT0000177,EMP00957,Priya Mehta,VND0000004,DIGITAL,INACTIVE,2025-05-16 13:33:06,2026-02-16 00:52:54,102,101,46267,453.5980392156863,2.0,178995.71000000002,2.0,1754.8599019607846
AGT0000978,EMP00546,Aarav Sharma,VND0000002,T2,SUSPENDED,2024-09-18 16:48:15,2026-03-13 13:33:35,78,78,36771,471.4230769230769,0.0,0.0,0.0,0.0
AGT0000066,EMP00395,Sneha Das,VND0000011,DIGITAL,ACTIVE,2025-10-14 20:43:30,2026-03-19 09:15:11,80,80,36297,453.7125,1.0,73579.68,1.0,919.7459999999999
AGT0000581,EMP01036,Neha Singh,VND0000005,T1,INACTIVE,2025-01-15 03:23:45,2025-03-08 07:50:24,93,93,42818,460.40860215053766,0.0,0.0,0.0,0.0
AGT0000340,EMP00143,Sneha Das,VND0000009,DIGITAL,SUSPENDED,2024-05-29 14:42:18,2025-03-16 17:39:49,79,79,36618,463.5189873417722,2.0,127226.76,2.0,1610.4653164556962
AGT0000539,EMP00460,Vikram Shah,VND0000010,FIELD,SUSPENDED,2025-02-12 15:15:27,2025-06-16 09:57:26,93,92,39405,423.7096774193548,2.0,130958.57,2.0,1408.1566666666668
AGT0000161,EMP00758,Rohan Patel,VND0000002,FIELD,ACTIVE,2024-08-21 22:27:09,2025-03-19 14:20:14,91,91,45330,498.13186813186815,1.0,119806.94,1.0,1316.5597802197804
AGT0000291,EMP00615,Neha Singh,VND0000010,T2,SUSPENDED,2024-06-28 20:47:06,2026-01-22 09:53:15,89,89,37983,426.7752808988764,3.0,226708.24,3.0,2547.283595505618
AGT0000531,EMP00903,Rohan Patel,VND0000008,DIGITAL,SUSPENDED,2025-01-15 15:33:42,2026-06-28 19:36:12,70,70,33067,472.3857142857143,2.0,122644.62,2.0,1752.066
AGT0000616,EMP01087,Neha Singh,VND0000008,T1,ACTIVE,2025-04-03 12:19:03,2025-01-04 15:22:40,97,97,47475,489.4329896907216,4.0,361383.28,4.0,3725.6008247422683
AGT0000538,EMP00579,Aarav Sharma,VND0000014,T1,ACTIVE,2024-03-24 08:39:02,2026-04-07 03:55:46,94,94,45384,482.8085106382979,0.0,0.0,0.0,0.0
AGT0000788,EMP00008,Ananya Rao,VND0000007,DIGITAL,INACTIVE,2025-06-28 07:28:44,2025-12-20 21:56:29,96,96,42784,445.6666666666667,1.0,118369.58,1.0,1233.0164583333333
AGT0000432,EMP00240,Amit Kumar,VND0000013,T1,ACTIVE,2024-11-20 03:32:23,2025-08-28 21:10:25,95,95,43832,461.38947368421054,2.0,200081.13,2.0,2106.117157894737
AGT0000543,EMP00352,Rohan Patel,VND0000010,FIELD,INACTIVE,2024-05-12 15:18:01,2026-06-01 01:17:38,75,75,39932,532.4266666666666,0.0,0.0,0.0,0.0
AGT0000493,EMP00947,Rahul Verma,VND0000010,DIGITAL,ACTIVE,2025-07-11 11:03:30,2026-05-13 21:31:40,99,98,41082,414.969696969697,2.0,104553.76999999999,2.0,1056.0986868686869
AGT0000846,EMP00233,Ananya Rao,VND0000010,FIELD,SUSPENDED,2024-08-11 00:54:00,2025-05-10 14:10:15,93,93,43364,466.2795698924731,0.0,0.0,0.0,0.0
AGT0000468,EMP00700,Neha Singh,VND0000003,T1,INACTIVE,2024-10-03 14:14:46,2026-01-20 18:07:36,82,82,37987,463.2560975609756,4.0,366669.98,4.0,4471.58512195122
AGT0000877,EMP00832,Vikram Shah,VND0000001,FIELD,ACTIVE,2025-04-07 19:00:01,2025-11-21 21:39:22,99,99,47572,480.52525252525254,1.0,107969.11,1.0,1090.5970707070708
AGT0000270,EMP00928,Rohan Patel,VND0000003,DIGITAL,INACTIVE,2024-03-02 10:25:55,2026-02-16 17:35:11,101,101,43941,435.05940594059405,2.0,136673.09,2.0,1353.198910891089
AGT0000475,EMP00933,Priya Mehta,VND0000007,DIGITAL,SUSPENDED,2025-02-04 11:16:27,2026-04-02 13:53:19,89,89,37118,417.0561797752809,1.0,125239.33,1.0,1407.1834831460674
AGT0000403,EMP00483,Pooja Nair,VND0000009,T3,SUSPENDED,2025-01-10 05:40:32,2025-12-19 18:40:21,97,97,44675,460.5670103092784,2.0,223346.21999999997,2.0,2302.5383505154637
AGT0000640,EMP00805,Priya Mehta,VND0000007,FIELD,SUSPENDED,2024-05-01 17:34:28,2025-07-20 05:14:38,100,100,50088,500.88,0.0,0.0,0.0,0.0
AGT0000523,EMP01066,Priya Mehta,VND0000005,FIELD,ACTIVE,2024-08-19 22:17:15,2025-11-22 09:56:05,96,96,43049,448.4270833333333,2.0,189755.24,2.0,1976.6170833333333
AGT0000131,EMP00615,Aarav Sharma,VND0000005,FIELD,INACTIVE,2025-10-19 20:59:39,2026-01-12 01:52:19,95,95,45710,481.1578947368421,3.0,212306.34,3.0,2234.8035789473684
AGT0000001,EMP00580,Neha Singh,VND0000008,FIELD,INACTIVE,2024-11-03 04:20:52,2026-01-28 19:09:47,97,96,43453,447.96907216494844,1.0,142985.13,1.0,1474.0735051546392
AGT0000080,EMP00829,Aarav Sharma,VND0000003,FIELD,INACTIVE,2025-09-21 00:28:06,2025-08-05 20:03:31,79,79,34121,431.9113924050633,0.0,0.0,0.0,0.0
AGT0000857,EMP00651,Priya Mehta,VND0000001,T2,INACTIVE,2025-07-23 02:59:00,2026-06-13 16:42:18,77,76,33065,429.4155844155844,1.0,98845.84,1.0,1283.7122077922077
AGT0000097,EMP00564,Rohan Patel,VND0000003,DIGITAL,SUSPENDED,2025-11-29 15:07:45,2026-04-13 13:08:03,75,75,32799,437.32,1.0,4606.25,1.0,61.416666666666664
AGT0000578,EMP00148,Amit Kumar,VND0000014,T1,SUSPENDED,2025-03-17 12:52:40,2026-02-04 02:55:25,83,83,37733,454.6144578313253,2.0,60718.67,2.0,731.5502409638553
AGT0000044,EMP01049,Aarav Sharma,VND0000012,DIGITAL,ACTIVE,2024-02-26 02:21:28,2026-06-03 23:50:38,100,100,47398,473.98,1.0,14588.13,1.0,145.88129999999998
AGT0000312,EMP00064,Rohan Patel,VND0000007,T2,ACTIVE,2024-07-13 15:14:56,2025-05-24 19:47:16,86,86,45348,527.3023255813954,0.0,0.0,0.0,0.0
AGT0000077,EMP00188,Rohan Patel,VND0000004,T1,ACTIVE,2024-07-30 03:27:52,2025-02-21 09:49:38,86,86,40414,469.93023255813955,2.0,69677.66,2.0,810.2053488372094
AGT0000387,EMP00148,Priya Mehta,VND0000007,T3,ACTIVE,2025-05-05 05:23:01,2026-03-09 03:11:32,100,100,41924,419.24,2.0,172306.16999999998,2.0,1723.0616999999997
AGT0000236,EMP00251,Rohan Patel,VND0000015,T1,SUSPENDED,2025-05-13 14:29:25,2025-07-26 23:38:24,97,96,50481,520.4226804123712,1.0,96537.6,1.0,995.2329896907218
AGT0000648,EMP00639,Neha Singh,VND0000008,T3,ACTIVE,2024-05-05 23:59:50,2025-07-24 01:25:55,84,83,39666,472.2142857142857,4.0,247143.25,4.0,2942.1815476190477
AGT0000939,EMP00859,Rahul Verma,VND0000013,FIELD,SUSPENDED,2025-11-22 15:36:38,2026-04-03 09:31:39,106,106,46203,435.87735849056605,0.0,0.0,0.0,0.0
AGT0000576,EMP00268,Ananya Rao,VND0000010,FIELD,ACTIVE,2024-06-20 04:33:57,2025-03-31 20:46:41,81,81,34953,431.51851851851853,1.0,35902.23,1.0,443.23740740740743
AGT0000758,EMP00356,Neha Singh,VND0000003,FIELD,SUSPENDED,2025-10-27 02:25:01,2025-02-20 13:18:25,81,80,36620,452.0987654320988,0.0,0.0,0.0,0.0
AGT0000407,EMP00866,Rahul Verma,VND0000006,T1,ACTIVE,2025-01-21 04:18:29,2026-04-23 05:48:25,86,86,41587,483.56976744186045,2.0,252510.28,2.0,2936.166046511628
AGT0000197,EMP00481,Neha Singh,VND0000005,T2,SUSPENDED,2025-08-24 09:38:40,2026-03-07 15:22:09,83,83,36069,434.56626506024094,2.0,62703.73,2.0,755.4666265060241
AGT0000559,EMP00750,Rahul Verma,VND0000011,T3,SUSPENDED,2024-09-09 04:03:29,2025-05-06 01:07:10,106,106,51262,483.60377358490564,2.0,150980.14,2.0,1424.3409433962265
AGT0000133,EMP00232,Amit Kumar,VND0000007,T2,SUSPENDED,2025-06-20 11:42:51,2025-08-02 02:43:09,106,106,46786,441.37735849056605,2.0,124120.02,2.0,1170.9435849056604
AGT0000664,EMP00409,Amit Kumar,VND0000001,T2,INACTIVE,2025-02-01 18:16:36,2026-06-09 11:28:23,79,79,32847,415.7848101265823,2.0,128581.9,2.0,1627.618987341772
AGT0000157,EMP00881,Vikram Shah,VND0000011,FIELD,INACTIVE,2024-01-26 23:33:51,2025-05-10 22:31:59,86,86,39216,456.0,3.0,198277.38000000003,3.0,2305.5509302325586
AGT0000704,EMP00112,Priya Mehta,VND0000015,DIGITAL,INACTIVE,2024-12-04 21:33:44,2025-10-21 22:17:09,83,83,40166,483.9277108433735,1.0,94253.16,1.0,1135.5802409638554
AGT0000449,EMP00409,Pooja Nair,VND0000005,FIELD,INACTIVE,2024-02-16 03:37:05,2025-05-29 09:15:58,69,69,29601,429.0,0.0,0.0,0.0,0.0
AGT0000023,EMP00290,Sneha Das,VND0000013,DIGITAL,ACTIVE,2025-09-24 12:28:20,2025-03-10 16:22:50,79,79,36625,463.60759493670884,1.0,8143.98,1.0,103.08835443037974
AGT0000247,EMP00100,Aarav Sharma,VND0000014,FIELD,ACTIVE,2024-06-14 09:58:32,2026-07-26 03:02:38,98,98,41969,428.2551020408163,3.0,254582.0,3.0,2597.7755102040815
AGT0000022,EMP00567,Neha Singh,VND0000002,T3,INACTIVE,2024-06-20 19:42:07,2026-02-19 00:39:52,71,71,32263,454.40845070422534,4.0,380243.93,4.0,5355.548309859155
AGT0000134,EMP00350,Vikram Shah,VND0000015,DIGITAL,SUSPENDED,2024-02-18 14:33:43,2026-03-20 18:20:44,80,80,35365,442.0625,1.0,100473.41,1.0,1255.917625
AGT0000435,EMP00840,Amit Kumar,VND0000003,T3,ACTIVE,2024-06-26 06:52:38,2026-04-16 23:33:51,99,99,47085,475.6060606060606,1.0,26008.63,1.0,262.71343434343436
AGT0000798,EMP00772,Ananya Rao,VND0000002,DIGITAL,INACTIVE,2024-06-12 09:23:38,2026-01-27 13:44:10,95,95,39430,415.05263157894734,2.0,99641.55,2.0,1048.8584210526317
AGT0000045,EMP00071,Vikram Shah,VND0000007,T1,INACTIVE,2025-11-25 20:58:45,2025-07-25 07:10:18,92,92,40562,440.89130434782606,2.0,246408.16,2.0,2678.3495652173915
AGT0000978,EMP00263,Sneha Das,VND0000009,DIGITAL,INACTIVE,2025-06-13 20:53:21,2026-06-25 21:11:41,78,78,36771,471.4230769230769,0.0,0.0,0.0,0.0
AGT0000973,EMP00640,Sneha Das,VND0000009,T2,INACTIVE,2024-07-02 12:57:10,2025-02-27 13:33:36,83,83,37587,452.855421686747,1.0,128202.86,1.0,1544.6127710843373
AGT0000556,EMP00185,Rahul Verma,VND0000001,T2,ACTIVE,2024-09-17 23:22:14,2025-04-04 12:05:49,96,96,46761,487.09375,0.0,0.0,0.0,0.0
AGT0000473,EMP00390,Neha Singh,VND0000002,FIELD,SUSPENDED,2025-01-08 23:50:18,2025-02-10 05:25:42,80,80,37309,466.3625,2.0,217294.97999999998,2.0,2716.18725
AGT0000867,EMP01003,Aarav Sharma,VND0000010,T2,SUSPENDED,2025-04-01 14:26:07,2026-05-06 13:24:00,91,91,43126,473.9120879120879,0.0,0.0,0.0,0.0
AGT0000247,EMP00296,Sneha Das,VND0000002,T2,SUSPENDED,2025-11-20 23:39:37,2025-03-06 08:52:38,98,98,41969,428.2551020408163,3.0,254582.0,3.0,2597.7755102040815
AGT0000709,EMP00744,Ananya Rao,VND0000003,DIGITAL,SUSPENDED,2024-02-23 17:25:36,2025-12-27 08:30:46,87,87,43171,496.2183908045977,1.0,24736.82,1.0,284.33126436781606
AGT0000339,EMP00372,Pooja Nair,VND0000006,FIELD,INACTIVE,2024-01-26 02:45:22,2026-02-28 04:48:13,83,83,35673,429.7951807228916,1.0,147800.75,1.0,1780.7319277108434
AGT0000350,EMP00547,Amit Kumar,VND0000014,T1,ACTIVE,2024-05-07 06:38:25,2025-10-24 00:13:55,84,84,40656,484.0,0.0,0.0,0.0,0.0
AGT0000304,EMP00350,Pooja Nair,VND0000002,T2,ACTIVE,2025-02-03 15:32:12,2026-07-07 10:18:09,83,82,40319,485.7710843373494,1.0,49417.6,1.0,595.3927710843374
AGT0000250,EMP00854,Priya Mehta,VND0000001,T3,ACTIVE,2025-11-05 16:34:54,2026-07-02 10:00:25,91,90,40742,447.7142857142857,0.0,0.0,0.0,0.0
AGT0000271,EMP00711,Rohan Patel,VND0000015,T1,SUSPENDED,2025-08-12 19:27:23,2026-05-11 14:54:56,83,83,37693,454.13253012048193,1.0,76686.24,1.0,923.9306024096386
AGT0000537,EMP00927,Neha Singh,VND0000006,T3,SUSPENDED,2024-03-23 08:20:59,2025-11-18 01:46:03,79,79,37470,474.30379746835445,2.0,62836.84,2.0,795.4030379746835
AGT0000449,EMP00245,Pooja Nair,VND0000015,T2,INACTIVE,2024-02-25 13:04:01,2026-06-16 22:12:10,69,69,29601,429.0,0.0,0.0,0.0,0.0
AGT0000158,EMP00130,Rohan Patel,VND0000007,FIELD,ACTIVE,2024-09-13 10:39:29,2025-03-01 18:23:31,89,89,41273,463.7415730337079,0.0,0.0,0.0,0.0
AGT0000364,EMP00205,Neha Singh,VND0000001,DIGITAL,ACTIVE,2025-11-08 19:31:29,2025-10-23 13:51:14,71,71,37169,523.5070422535211,0.0,0.0,0.0,0.0
AGT0000256,EMP00640,Aarav Sharma,VND0000012,T1,INACTIVE,2024-04-09 01:52:03,2025-05-30 20:03:49,96,96,41340,430.625,2.0,83982.36,2.0,874.81625
AGT0000925,EMP01059,Neha Singh,VND0000014,FIELD,ACTIVE,2024-07-15 13:16:25,2026-01-06 15:54:29,90,90,42897,476.6333333333333,0.0,0.0,0.0,0.0
AGT0000272,EMP00415,Pooja Nair,VND0000005,DIGITAL,SUSPENDED,2024-01-11 22:28:49,2026-05-29 01:43:23,89,89,43084,484.08988764044943,1.0,120112.96,1.0,1349.5838202247191
AGT0000772,EMP00767,Aarav Sharma,VND0000015,T3,INACTIVE,2024-05-31 17:32:15,2025-03-12 12:30:37,75,74,34965,466.2,1.0,24262.05,1.0,323.49399999999997
AGT0000883,EMP00694,Sneha Das,VND0000006,T2,SUSPENDED,2025-05-11 23:56:37,2026-02-18 12:48:11,74,74,36150,488.5135135135135,1.0,83133.92,1.0,1123.4313513513514
AGT0000837,EMP00743,Ananya Rao,VND0000001,T1,SUSPENDED,2024-07-10 05:50:29,2026-04-15 03:26:35,70,70,33527,478.95714285714286,0.0,0.0,0.0,0.0
AGT0000241,EMP00906,Rahul Verma,VND0000013,DIGITAL,INACTIVE,2024-01-16 21:36:34,2026-08-01 23:48:26,84,84,40244,479.0952380952381,0.0,0.0,0.0,0.0
AGT0000420,EMP00608,Vikram Shah,VND0000002,DIGITAL,INACTIVE,2025-05-13 01:01:47,2026-05-05 04:37:45,98,98,49573,505.8469387755102,1.0,96532.29,1.0,985.0233673469387
AGT0000079,EMP01031,Amit Kumar,VND0000005,T2,ACTIVE,2025-07-18 02:06:52,2025-05-11 01:45:03,93,92,40291,433.23655913978496,3.0,292200.66000000003,3.0,3141.942580645162
AGT0000804,EMP00720,Rohan Patel,VND0000008,T1,INACTIVE,2024-06-07 19:34:03,2025-08-05 17:39:03,97,97,43999,453.5979381443299,1.0,46501.22,1.0,479.39402061855674
AGT0000932,EMP00688,Rohan Patel,VND0000002,FIELD,INACTIVE,2024-06-09 20:46:13,2025-08-10 21:32:28,103,103,49757,483.07766990291265,1.0,69167.45,1.0,671.528640776699
AGT0000543,EMP00774,Priya Mehta,VND0000009,FIELD,SUSPENDED,2025-10-08 23:43:36,2025-07-03 06:43:52,75,75,39932,532.4266666666666,0.0,0.0,0.0,0.0
AGT0000650,EMP00309,Pooja Nair,VND0000004,FIELD,SUSPENDED,2025-05-06 03:46:19,2026-01-27 05:56:37,100,100,46018,460.18,2.0,266751.25,2.0,2667.5125
AGT0000063,EMP00222,Priya Mehta,VND0000002,T2,ACTIVE,2025-02-20 20:17:48,2026-07-19 01:19:30,96,96,47621,496.0520833333333,4.0,339040.0,3.0,3531.6666666666665
AGT0000192,EMP00124,Pooja Nair,VND0000006,DIGITAL,INACTIVE,2024-02-22 03:00:16,2025-03-21 20:46:08,83,83,40248,484.9156626506024,2.0,140394.9,2.0,1691.5048192771083
AGT0000874,EMP00404,Aarav Sharma,VND0000006,T2,ACTIVE,2025-06-17 03:36:46,2025-07-09 05:09:53,86,86,42037,488.80232558139534,3.0,241109.15,3.0,2803.5947674418603
AGT0000878,EMP00377,Rahul Verma,VND0000002,FIELD,SUSPENDED,2025-08-10 04:02:27,2025-11-09 11:54:22,73,73,29986,410.7671232876712,1.0,6154.91,1.0,84.31383561643835
AGT0000362,EMP00057,Priya Mehta,VND0000004,DIGITAL,ACTIVE,2024-09-21 20:31:11,2025-10-09 19:21:43,104,104,48816,469.38461538461536,3.0,256601.58000000002,3.0,2467.3228846153847
AGT0000395,EMP00128,Rohan Patel,VND0000003,T3,ACTIVE,2025-10-30 20:25:37,2025-01-28 00:27:19,79,79,39912,505.2151898734177,2.0,163711.78,2.0,2072.301012658228
AGT0000854,EMP01038,Ananya Rao,VND0000002,FIELD,SUSPENDED,2024-09-29 06:42:15,2025-05-13 18:39:06,95,95,45971,483.90526315789475,0.0,0.0,0.0,0.0
AGT0000587,EMP00952,Vikram Shah,VND0000013,T1,ACTIVE,2025-08-04 09:07:57,2025-12-31 01:27:42,75,75,36497,486.62666666666667,2.0,130898.83,2.0,1745.3177333333333
AGT0000685,EMP00661,Ananya Rao,VND0000015,T1,ACTIVE,2024-10-06 08:53:29,2026-01-02 12:41:42,89,88,38282,430.13483146067415,4.0,312269.86,3.0,3508.6501123595503
AGT0000223,EMP00669,Sneha Das,VND0000002,T3,ACTIVE,2025-07-31 12:10:07,2026-01-24 09:38:29,95,95,41571,437.58947368421053,2.0,68197.98999999999,2.0,717.8735789473683
AGT0000667,EMP00002,Neha Singh,VND0000007,T1,SUSPENDED,2024-12-21 20:33:19,2026-07-17 02:01:41,69,69,31487,456.3333333333333,1.0,74362.61,1.0,1077.7189855072463
AGT0000308,EMP00121,Amit Kumar,VND0000015,T1,ACTIVE,2024-07-20 07:00:33,2026-04-21 02:05:25,91,91,41531,456.38461538461536,3.0,208598.63,3.0,2292.2926373626374
AGT0000507,EMP00632,Sneha Das,VND0000013,T3,INACTIVE,2025-10-27 04:51:46,2025-02-25 12:18:44,68,68,32023,470.9264705882353,1.0,69899.52,1.0,1027.9341176470589
AGT0000582,EMP00942,Neha Singh,VND0000015,T1,SUSPENDED,2025-05-08 21:10:23,2025-10-10 02:44:11,85,85,37908,445.9764705882353,1.0,8701.18,1.0,102.36682352941177
AGT0000280,EMP00808,Sneha Das,VND0000012,T2,ACTIVE,2024-06-09 01:32:50,2025-08-20 13:15:17,89,89,37708,423.685393258427,1.0,40677.68,1.0,457.05258426966293
AGT0000310,EMP00307,Ananya Rao,VND0000015,T3,ACTIVE,2025-07-17 02:18:58,2025-05-08 19:01:12,94,94,37678,400.82978723404256,3.0,332964.05000000005,2.0,3542.1707446808514
AGT0000079,EMP00793,Ananya Rao,VND0000001,FIELD,ACTIVE,2024-09-13 09:19:12,2026-03-09 00:33:52,93,92,40291,433.23655913978496,3.0,292200.66000000003,3.0,3141.942580645162
AGT0000897,EMP00309,Aarav Sharma,VND0000004,DIGITAL,SUSPENDED,2024-01-01 17:53:37,2025-07-09 14:57:36,100,100,46996,469.96,2.0,150781.87,2.0,1507.8187
AGT0000211,EMP00848,Priya Mehta,VND0000009,T1,ACTIVE,2024-02-16 07:28:05,2025-06-25 06:39:16,71,71,31295,440.77464788732397,0.0,0.0,0.0,0.0
AGT0000114,EMP00604,Amit Kumar,VND0000004,T2,INACTIVE,2025-09-06 17:17:04,2026-01-17 16:35:54,84,84,38448,457.7142857142857,1.0,137138.02,1.0,1632.5954761904761
AGT0000039,EMP00523,Aarav Sharma,VND0000007,T3,INACTIVE,2025-03-21 19:05:35,2025-06-09 22:51:08,91,91,40074,440.3736263736264,0.0,0.0,0.0,0.0
AGT0000610,EMP00677,Rahul Verma,VND0000007,DIGITAL,ACTIVE,2025-04-29 13:06:33,2025-09-08 23:25:52,79,78,38236,484.0,2.0,99201.31999999999,2.0,1255.712911392405
AGT0000095,EMP00028,Priya Mehta,VND0000005,T2,ACTIVE,2024-08-14 13:51:04,2025-04-23 00:38:58,82,81,38760,472.6829268292683,0.0,0.0,0.0,0.0
AGT0000251,EMP00815,Aarav Sharma,VND0000015,T3,INACTIVE,2024-05-01 04:01:35,2025-06-09 10:22:43,94,94,42107,447.9468085106383,2.0,155704.15,2.0,1656.4271276595744
AGT0000036,EMP00844,Sneha Das,VND0000007,T1,SUSPENDED,2025-11-01 09:53:54,2025-06-13 18:30:37,98,98,46492,474.40816326530614,3.0,270383.66,3.0,2759.01693877551
AGT0000144,EMP00147,Vikram Shah,VND0000013,FIELD,ACTIVE,2024-12-25 15:05:23,2025-03-30 10:50:38,102,102,49049,480.87254901960785,1.0,113720.0,1.0,1114.9019607843138
AGT0000008,EMP00076,Sneha Das,VND0000007,T3,INACTIVE,2025-01-27 23:02:04,2025-09-09 10:49:13,97,96,45400,468.0412371134021,2.0,122417.03,2.0,1262.031237113402
AGT0000370,EMP00678,Priya Mehta,VND0000010,T3,ACTIVE,2024-09-02 21:05:43,2025-05-13 22:51:00,89,89,43866,492.87640449438203,0.0,0.0,0.0,0.0
AGT0000722,EMP00008,Pooja Nair,VND0000001,T3,SUSPENDED,2025-05-04 07:57:48,2025-11-19 01:01:32,82,82,38376,468.0,2.0,170090.1,2.0,2074.269512195122
AGT0000769,EMP00141,Sneha Das,VND0000002,T1,ACTIVE,2024-06-10 20:58:11,2025-01-19 08:54:47,94,94,46174,491.21276595744683,2.0,124498.34000000001,2.0,1324.450425531915
AGT0000848,EMP00644,Amit Kumar,VND0000013,FIELD,INACTIVE,2024-10-13 23:54:45,2025-02-24 07:19:40,100,100,48428,484.28,4.0,251793.41999999998,4.0,2517.9341999999997
